Marker;MedianMs;MeanMs;LowerQuartileMs;UpperQuartileMs;MaxMs;Count;CountPerFrame;PresentFrames;SelectedFrames
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayPresentationState.get_HasBlockingPresentation()";0.0004;0.000373;0.0003;0.0004;0.0006;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayPlayerHudReadModel.get_CurrentHp()";0.0004;0.000367;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayPlayerHudReadModel.get_MaxHp()";0.0004;0.000407;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Presentation::GameplayPlayerPresentationSlice.get_IsRecoveryPhase()";0.0004;0.000367;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayPlayerHudReadModel.get_CanStartActionThisTick()";0.0004;0.000333;0.0003;0.0004;0.0005;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayPlayerHudReadModel.get_MaxChances()";0.0004;0.001287;0.0003;0.0007;0.0051;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayStageReadModel.get_StageId()";0.0004;0.00034;0.0001;0.0004;0.0007;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Presentation::GameplayPlayerPresentationSlice.get_PlayerEntityId()";0.0004;0.000413;0.0002;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Presentation::GameplayPlayerPresentationSlice.get_StartedThisTick()";0.0004;0.00042;0.0003;0.0006;0.0006;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Presentation::GameplayPlayerPresentationSlice.get_CompletedThisTick()";0.0004;0.000427;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Presentation::GameplayPlayerPresentationSlice.get_TookDamageThisTick()";0.0004;0.000373;0.0003;0.0004;0.0005;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIStateRefreshInput.get_ShouldUpdateTickIndex()";0.0004;0.000413;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIStateRefreshInput.get_FinalTopology()";0.0004;0.000373;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIStateRefreshInput.get_IsStageCleared()";0.0004;0.00036;0.0002;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIStateRefreshInput.get_IsUiGameplayInputBlocked()";0.0004;0.000393;0.0003;0.0005;0.0005;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIStateRefreshInput.get_StageDisplayName()";0.0004;0.000407;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayObjectiveReadModel.get_GoalReached()";0.0004;0.00038;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayObjectiveReadModel.get_AllConditionsSatisfied()";0.0004;0.00038;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayObjectiveReadModel.get_IsCleared()";0.0004;0.000427;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayObjectiveReadModel.get_SemanticGoalReached()";0.0004;0.000393;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayObjectiveReadModel.get_SemanticAllConditionsSatisfied()";0.0004;0.00042;0.0004;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.Gameplay.UIAccess.dll!Game.Feature.Gameplay.UIAccess.Models::GameplayObjectiveReadModel.get_SemanticIsCleared()";0.0004;0.000413;0.0003;0.0004;0.0007;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIStateRefreshInput.get_MaxHp()";0.0004;0.000367;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIStateRefreshInput.get_CanMoveThisTick()";0.0004;0.000373;0.0002;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIStateRefreshInput.get_CanStartActionThisTick()";0.0004;0.000427;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIPlayerActionSlice.get_LastResolvedOutcome()";0.0004;0.000353;0.0002;0.0005;0.0005;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIStateRefreshInput.get_HasExplicitPushCandidateInCurrentDirection()";0.0004;0.00036;0.0002;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIPlayerActionSlice..ctor()";0.0004;0.000407;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIPresentationSnapshot.get_Topology()";0.0004;0.00042;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::HUDRootViewModel.set_IsDimmed()";0.0004;0.000407;0.0004;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::HUDRootViewModel.set_IsGameplayReadOnly()";0.0004;0.0004;0.0002;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::HUDRootViewModel.set_IsPauseButtonEnabled()";0.0004;0.000407;0.0003;0.0005;0.0007;113;7.0625;15;16
"mscorlib.dll!System::Boolean.Equals()";0.0004;0.000447;0.0004;0.0005;0.0008;133;8.3125;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UIObjectiveSlice.get_HasObjective()";0.0004;0.000393;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.Application.dll!::ObjectiveHudGroupAccumulator.set_SortOrder()";0.0004;0.000347;0.0002;0.0004;0.0006;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ObjectiveHudViewModel.get_IsVisible()";0.0004;0.000387;0.0003;0.0004;0.0006;114;7.125;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ChancePanelViewModel.get_RemainingChances()";0.0004;0.00044;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ChancePanelViewModel.get_MaxChances()";0.0004;0.00038;0.0002;0.0005;0.0007;114;7.125;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ChancePanelViewModel.set_Slots()";0.0004;0.0004;0.0004;0.0004;0.0004;1;0.0625;1;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::ChancePanelViewModel.get_AnimationHint()";0.0004;0.000447;0.0004;0.0005;0.0007;117;7.3125;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::SurfaceBeltSnapshot.get_CurrentSlotIndex()";0.0004;0.000373;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::SurfaceBeltIndicatorPresenter.get_ViewModel()";0.0004;0.000367;0.0002;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::SurfaceBeltSnapshot.get_TransitionSequenceId()";0.0004;0.000387;0.0002;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::SurfaceBeltViewModel.get_CenterSlotIndex()";0.0004;0.00044;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::SurfaceBeltViewModel.get_DestinationSlotIndex()";0.0004;0.00042;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::SurfaceBeltViewModel.get_Direction()";0.0004;0.000373;0.0003;0.0005;0.0008;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::SurfaceBeltViewModel.get_IsTransitioning()";0.0004;0.0004;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::SurfaceBeltViewModel.get_VisibleCellCount()";0.0004;0.000413;0.0004;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::SurfaceBeltViewModel.get_Cells()";0.0004;0.000387;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::PlayerStatusPresenter.get_ViewModel()";0.0004;0.000367;0.0002;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::PlayerStatusViewModel.set_HasRemainingChances()";0.0004;0.00036;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::PlayerStatusViewModel.get_HasRemainingChances()";0.0004;0.000387;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::PlayerStatusViewModel.set_RemainingChances()";0.0004;0.000407;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.Flow.dll!::ScreenRuntimeRecord.get_Entry()";0.0004;0.000387;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.Flow.dll!Game.Feature.UI.Flow::ScreenEntry.get_ScreenId()";0.0004;0.000393;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.HUD.dll!Game.Feature.UI.HUD::HUDRootViewModel.get_IsGameplayReadOnly()";0.0004;0.0004;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.Flow.dll!Game.Feature.UI.Flow::ScreenEntry.get_Policy()";0.0004;0.0004;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.UI.Composition.dll!Game.Feature.UI.Composition::UiArchitectureDiagnosticsSnapshot.get_PopupDismissibilityText()";0.0004;0.00038;0.0003;0.0004;0.0007;113;7.0625;15;16
"Game.Feature.UI.Composition.dll!Game.Feature.UI.Composition::UiArchitectureDiagnosticsSnapshot.get_IsHudReadOnly()";0.0004;0.00036;0.0003;0.0004;0.0006;113;7.0625;15;16
"Game.Feature.UI.Composition.dll!Game.Feature.UI.Composition::UiArchitectureDiagnosticsSnapshot.get_LatestMappedEventSummary()";0.0004;0.000413;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.Composition.dll!Game.Feature.UI.Composition::UiArchitectureDiagnosticsSnapshot.get_CurrentScreenInstanceId()";0.0004;0.000433;0.0004;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.Composition.dll!Game.Feature.UI.Composition::UiArchitectureDiagnosticsSnapshot.get_TopPopupInstanceId()";0.0004;0.0004;0.0003;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::GameplayUiPresentationSource.get_CurrentTickEvents()";0.0004;0.000373;0.0002;0.0005;0.0007;113;7.0625;15;16
"Game.Feature.UI.Application.dll!Game.Feature.UI.Application::UITickEventBatch.get_Events()";0.0004;0.00042;0.0003;0.0005;0.0006;113;7.0625;15;16
"Game.Feature.Gameplay.Host.dll!::PendingDeathRecoveryState.get_EligibleTick()";0.0004;0.000387;0.0003;0.0004;0.0007;113;7.0625;15;16
"PreLateUpdate.AIUpdatePostScript";0.0004;0.000453;0.0004;0.0005;0.0006;15;0.9375;15;16
"ConstraintManager::Update";0.0004;0.000407;0.0004;0.0004;0.0006;15;0.9375;15;16
"UnityEngine.CoreModule.dll!UnityEngine::EntityId.op_Implicit()";0.0004;0.000412;0.0003;0.0006;0.0008;153;9.5625;16;16
"Unity.Cinemachine.dll!Unity.Cinemachine::CameraUpdateManager.get_VirtualCameraCount()";0.0004;0.000453;0.0003;0.0005;0.0012;15;0.9375;15;16
"UnityEngine.CoreModule.dll!UnityEngine::Camera.set_nearClipPlane_Injected()";0.0004;0.00042;0.0003;0.0005;0.0006;15;0.9375;15;16
"Game.Feature.Gameplay.Host.dll!Game.Feature.Gameplay.Host.UIAccess::GameplayPresentationBarrierTracker.Advance()";0.0004;0.000653;0.0003;0.0004;0.0046;15;0.9375;15;16
"UnityEngine.UI.dll!UnityEngine.UI::CanvasScaler.SetScaleFactor()";0.0004;0.000433;0.0003;0.0004;0.0011;15;0.9375;15;16
"UnityEngine.UI.dll!UnityEngine.UI::LayoutGroup.get_layoutPriority()";0.0004;0.0005;0.0002;0.0005;0.0025;120;7.5;15;16
"UnityEngine.UI.dll!::<>c.<GetFlexibleHeight>b__8_0()";0.0004;0.000433;0.0003;0.0005;0.0011;32;2;15;16
"Unity.TextMeshPro.dll!TMPro::TextMeshProUGUI.UpdateSubObjectPivot()";0.0004;0.0004;0.0003;0.0004;0.0008;17;1.0625;15;16
"UnityEngine.UIModule.dll!UnityEngine::Canvas.get_pixelPerfect_Injected()";0.0004;0.000387;0.0003;0.0004;0.0005;21;1.3125;15;16
"Unity.TextMeshPro.dll!TMPro::TMP_FontAsset.UpdateFontFeaturesForFontAssetsInQueue()";0.0004;0.000387;0.0003;0.0004;0.0006;15;0.9375;15;16
"Flush DSP connections";0.0004;0.000793;0.0004;0.0007;0.0025;15;0.9375;15;16
"MeshRendererPrepareDispatchUpdate";0.0004;0.000447;0.0004;0.0005;0.0007;15;0.9375;15;16
"PostLateUpdate.PhysicsSkinnedClothFinishUpdate";0.0004;0.00046;0.0004;0.0005;0.0007;15;0.9375;15;16
"Unity.Collections.dll!Unity.Collections::NativeList`1.CheckInitialCapacity()";0.0004;0.000407;0.0002;0.0005;0.0008;120;7.5;15;16
"Unity.Collections.dll!Unity.Collections::NativeList`1.CheckTotalSize()";0.0004;0.0004;0.0003;0.0005;0.0006;120;7.5;15;16
"Unity.Collections.dll!::AllocatorHandle.get_IsCustomAllocator()";0.0004;0.000407;0.0003;0.0005;0.0006;135;8.4375;15;16
"Unity.Mathematics.dll!Unity.Mathematics::math.ceilpow2()";0.0004;0.00042;0.0003;0.0005;0.0006;135;8.4375;15;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::CPUPerCameraInstanceData.DeallocateCameras()";0.0004;0.000427;0.0004;0.0004;0.0005;15;0.9375;15;16
"Unity.Burst.dll!Unity.Burst::BurstCompilerOptions.get_EnableBurstTimings()";0.0004;0.0004;0.0004;0.0004;0.0004;4;0.25;1;16
"Unity.Collections.dll!Unity.Collections::FixedString512Bytes.GetUnsafePtr()";0.0004;0.0004;0.0004;0.0004;0.0004;3;0.1875;1;16
"mscorlib.dll!System.Runtime.InteropServices::UnmanagedFunctionPointerAttribute..ctor()";0.0004;0.0004;0.0004;0.0004;0.0004;1;0.0625;1;16
"mscorlib.dll!System.Reflection::MonoMethodInfo.GetAttributes()";0.0004;0.00095;0.0004;0.0004;0.0015;3;0.1875;2;16
"UnityEngine.CoreModule.dll!Unity.Collections.LowLevel.Unsafe::UnsafeUtility.LeakRecord()";0.0004;0.000427;0.0004;0.0004;0.0007;15;0.9375;15;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::GetMaterialsWithChangedPackedMaterial_000000F2$BurstDirectCall.GetFunctionPointer()";0.0004;0.000473;0.0003;0.0004;0.0015;15;0.9375;15;16
"Unity.Collections.dll!Unity.Collections::NativeHashSet`1.get_Count()";0.0004;0.000573;0.0004;0.0005;0.0022;15;0.9375;15;16
"UnityEngine.CoreModule.dll!::ReadOnly.get_Length()";0.0004;0.000362;0.0003;0.0004;0.0005;93;5.8125;16;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::InstanceCuller.FlushDebugCounters()";0.0004;0.000369;0.0003;0.0004;0.0005;16;1;16;16
"PostLateUpdate.XRPreEndFrame";0.0004;0.000367;0.0002;0.0004;0.0006;15;0.9375;15;16
"Camera.Render";0.0004;0.000656;0.0003;0.0006;0.0035;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::Shader.SetGlobalFloatImpl()";0.0004;0.000456;0.0004;0.0005;0.0007;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::DebugManager.get_displayEditorUI()";0.0004;0.000519;0.0004;0.0005;0.002;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::RTHandles.SetHardwareDynamicResolutionState()";0.0004;0.000444;0.0003;0.0005;0.0011;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::LayerMask.op_Implicit()";0.0004;0.0004;0.0003;0.0004;0.0006;112;7;16;16
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_rect_Injected()";0.0004;0.000437;0.0004;0.0005;0.0006;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::CameraCaptureBridge.GetCachedCaptureActionsEnumerator()";0.0004;0.000544;0.0003;0.0005;0.0028;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::Graphics.get_preserveFramebufferAlpha()";0.0004;0.000506;0.0004;0.0005;0.0013;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::RenderTextureDescriptor.SetOrClearRenderTextureCreationFlag()";0.0004;0.000469;0.0003;0.0007;0.0007;160;10;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalCameraData.IsTemporalAARequested()";0.0004;0.000431;0.0003;0.0005;0.0007;128;8;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::DepthOfField.IsActive()";0.0004;0.00045;0.0004;0.0005;0.0007;32;2;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScriptableRenderer.get_rendererFeatures()";0.0004;0.00045;0.0003;0.0005;0.0008;160;10;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::ProbeReferenceVolume.get_instance()";0.0004;0.000406;0.0002;0.0005;0.0007;96;6;16;16
"UnityEngine.CoreModule.dll!UnityEngine::Texture2D.get_whiteTexture_Injected()";0.0004;0.000456;0.0004;0.0005;0.0007;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::ProbeReferenceVolume.DrawProbeDebug()";0.0004;0.000456;0.0004;0.0005;0.001;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::RTHandleSystem.GetMaxHeight()";0.0004;0.000356;0.0002;0.0005;0.0006;128;8;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::DynamicResolutionHandler.HardwareDynamicResIsEnabled()";0.0004;0.000375;0.0003;0.0004;0.0006;64;4;16;16
"BatchRendererGroup.AcquireWrite";0.0004;0.000394;0.0003;0.0004;0.0006;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::BatchCullingContext..ctor()";0.0004;0.000381;0.0003;0.0004;0.0005;16;1;16;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!UnityEngine.Rendering::RenderersBatchersContext.get_hasBoundingSpheres()";0.0004;0.000494;0.0003;0.0005;0.0016;16;1;16;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!::ReadOnly.get_handlesLength()";0.0004;0.0005;0.0004;0.0005;0.0016;32;2;16;16
"Unity.RenderPipelines.GPUDriven.Runtime.dll!::PerCameraInstanceDataArrays.get_IsCreated()";0.0004;0.000525;0.0004;0.0005;0.0017;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::RenderTexture.GetDescriptor_Injected()";0.0004;0.000462;0.0004;0.0005;0.0006;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::RenderTextureDescriptor.get_dimension()";0.0004;0.000487;0.0003;0.0005;0.002;128;8;16;16
"UnityEngine.CoreModule.dll!UnityEngine::RenderTextureDescriptor.get_useDynamicScale()";0.0004;0.000375;0.0003;0.0004;0.0006;112;7;16;16
"UnityEngine.CoreModule.dll!UnityEngine::RenderTextureDescriptor.get_vrUsage()";0.0004;0.000362;0.0003;0.0004;0.0005;112;7;16;16
"UnityEngine.CoreModule.dll!UnityEngine::RenderTextureDescriptor.get_enableShadingRate()";0.0004;0.000362;0.0002;0.0004;0.0006;112;7;16;16
"UnityEngine.CoreModule.dll!UnityEngine::RenderTexture.get_width_Injected()";0.0004;0.000362;0.0002;0.0004;0.0006;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::RenderGraphResourceRegistry.GetFormat()";0.0004;0.000444;0.0003;0.0004;0.0014;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::TextureXR.GetMagentaTexture()";0.0004;0.000406;0.0003;0.0004;0.0009;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::TextureXR.GetBlackTexture()";0.0004;0.000369;0.0003;0.0004;0.0004;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScriptableRenderer.get_useDepthPriming()";0.0004;0.000437;0.0003;0.0005;0.0007;144;9;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalResourceData.set_backBufferDepth()";0.0004;0.000437;0.0004;0.0005;0.0007;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::TextureDesc.InitDefaultValues()";0.0004;0.000362;0.0002;0.0004;0.0006;96;6;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalResourceData.set_cameraColor()";0.0004;0.000594;0.0004;0.0005;0.0028;16;1;16;16
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfo.SupportsMultisampleResolveDepth()";0.0004;0.000369;0.0003;0.0004;0.0005;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalResourceData.set_cameraDepth()";0.0004;0.000425;0.0004;0.0004;0.0007;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalResourceData.set_cameraDepthTexture()";0.0004;0.000544;0.0004;0.0005;0.0019;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalResourceData.set_cameraNormalsTexture()";0.0004;0.00045;0.0004;0.0004;0.0008;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalResourceData.set_motionVectorColor()";0.0004;0.00045;0.0004;0.0005;0.0007;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalResourceData.set_motionVectorDepth()";0.0004;0.000437;0.0004;0.0004;0.0007;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::DebugHandler.get_MaterialSettings()";0.0004;0.000419;0.0003;0.0004;0.0013;16;1;16;16
"Unity.Mathematics.dll!Unity.Mathematics::math.int2()";0.0004;0.000506;0.0004;0.0005;0.0016;32;2;16;16
"Unity.Mathematics.dll!Unity.Mathematics::float4x4.get_Item()";0.0004;0.0004;0.0003;0.0005;0.0008;128;8;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScriptableRenderPass.get_passName()";0.0004;0.000556;0.0004;0.0005;0.0024;112;7;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalResourceData.get_renderingLayersTexture()";0.0004;0.000462;0.0004;0.0005;0.0006;16;1;16;16
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering.RenderGraphModule::RendererListHandle.set_handle()";0.0004;0.000419;0.0003;0.0005;0.0007;128;8;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!::SSAOMaterialParams.Equals()";0.0004;0.000438;0.0003;0.0005;0.0013;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScreenSpaceAmbientOcclusionPass.InitSSAOPassData()";0.0004;0.000413;0.0003;0.0005;0.0005;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::DrawObjectsPass.CanDisableZWrite()";0.0004;0.000344;0.0003;0.0004;0.0004;32;2;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::DrawObjectsPass.InitPassData()";0.0004;0.000387;0.0003;0.0004;0.0008;32;2;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalResourceData.get_internalColorLut()";0.0004;0.000406;0.0004;0.0004;0.0005;16;1;16;16
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalResourceData.get_overlayUITexture()";0.0004;0.000394;0.0004;0.0004;0.0005;16;1;16;16
